SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
LN-9300,Walk In Medical Clinics,17659075,BC Drugs Medical Clinic,30978604,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Includes a family practice.,30978609,17659077,7789999966,www.bcdrug.com,info@bcdrug.com,Y,,Please see website for current schedule.,9618 Cameron Street,,,,Burnaby,BC,V3J 1M2,49.253444,-122.89804,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=30978604&SiteResourceAgencyNum=17659077
LN-9300,Walk In Medical Clinics,17638344,Cascade Medical Clinic,17638345,Walk-in Clinic,Provides non-emergency health care services on a walk-in basis.,17638347,17638346,2502954482,,,Y,,Mon 09:00 - 16:30; Tue 09:00 - 16:30; Wed 09:00 - 16:30; Thu 09:00 - 16:30; Fri 09:00 - 16:30; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,98 Ridgewood Drive,,,,Princeton,BC,V0X 1W0,49.453001,-120.52934,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17638345&SiteResourceAgencyNum=17638346
LN-9300,Walk In Medical Clinics,17658173,Lougheed Medical Clinic Ltd.,17658174,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered Monday - Friday. Saturday and Sunday hours also available.,17658176,17658175,6044212555,,,N,English,"Mon - Fri, 9 a.m. - 8 p.m.; Sat, 9 a.m. - 5 p.m.; Sun, 10 a.m. - 5 p.m.; Closed on Statutory Holidays; Clinic may close early due to physician shortage, please call to confirm closing time.",9855 Austin Road,,,,Burnaby,BC,V3J 1N4,49.25118,-122.89547,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658174&SiteResourceAgencyNum=17658175
LN-9300,Walk In Medical Clinics,17661889,Vivacare,17661890,Walk-in Clinic,"Provides non-emergency health care services on a walk-in basis. Includes a family practice. May offer evening clinic hours Monday - Friday. Saturday, Sunday, and statutory holiday hours may also be available. Please see specific location for details.",17661892,17661891,6044228482,www.vivacare.ca,,N,,Mon 08:30 - 19:00; Tue 08:30 - 19:00; Wed 08:30 - 19:00; Thu 08:30 - 19:00; Fri 08:30 - 19:00; Sat 08:30 - 15:00; Please call ahead for statutory holiday hours. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,9855 Austin Road,,,,Burnaby,BC,V3J 1N4,49.25118,-122.89547,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17661890&SiteResourceAgencyNum=17661891
LN-9300,Walk In Medical Clinics,17658765,Lake Country Family Practice,17658766,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Includes a family practice. Saturday hours also available.,17658768,17658767,2507663938,,,Y,,Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 12:00; Please note hours are subject to physician availability and patient volume.,9966 Pollard Road,,,,Lake Country,BC,V4V 1V7,50.025931,-119.405559,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658766&SiteResourceAgencyNum=17658767
LN-9300,Walk In Medical Clinics,17652139,Northern Health Authority,17653501,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,24527348,17652305,2506517677,,,N,,Mon 08:30 - 16:30; Tue 08:30 - 16:30; Wed 08:30 - 16:30; Thu 08:30 - 16:30; Fri 08:30 - 16:30; Closed 12:00 - 13:00; emergency contact available by phone after hours. Note hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,164 3rd Street,,,,Atlin,BC,V0W 1A0,59.571723,-133.68988,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17653501&SiteResourceAgencyNum=17652305
LN-9300,Walk In Medical Clinics,17655079,Care Point Medical Centres,17655143,Walk-in Clinic,"Provides non-emergency health care services on a walk-in basis. May offer evening clinic hours Monday - Friday. Saturday, Sunday, and statutory hours may also be available. Please see specific location for details.",17655146,17655083,6044681202,http://www.carepoint.ca,,Y,,"Hours are subject to change, please visit the website for the current schedule.",2929 Barnet Highway,,,,Coquitlam,BC,V3B 5R5,49.277083,-122.800408,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655143&SiteResourceAgencyNum=17655083
LN-9300,Walk In Medical Clinics,17657755,Doig River First Nation,17657756,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17657758,17657757,2508273776,,kstpierre@doigriverfn.com,N,,Mon 09:00 - 16:30; Tue 09:00 - 16:30; Wed 09:00 - 16:30; Thu 09:00 - 16:30; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time. The doctor comes to the reserve usually twice a month. Schedule subject to change and clients are asked to call the receptionist to confirm when doctor will be on reserve. A health nurse is available on the reserve on days when the doctor is not in.,4356 Doig Road,,,,Rose Prairie,BC,V0C 2H0,56.493183,-120.794635,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657756&SiteResourceAgencyNum=17657757
LN-9300,Walk In Medical Clinics,17658080,Guildford Town Centre Medical Clinic,17658081,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered Wednesday - Friday. Weekend hours are also available.,17658083,17658082,6045888764,,guildfordmedicalclinic@telus.net,N,"English, Hindi and Arabic.","Mon, Tue, Sat, 9 a.m. - 6 p.m.; Wed - Fri, 9 a.m. - 9 p.m.; Sun, 10 a.m. - 6 p.m. Please call to confirm as hours are subject to physicians' availability.",15170 104th Avenue,,,,Surrey,BC,V3R 7B7,49.191435,-122.801701,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658081&SiteResourceAgencyNum=17658082
LN-9300,Walk In Medical Clinics,17642095,Old Masset Village Council,17642103,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17642104,17642097,2506263911,,,N,,Mon 08:30 - 16:30; Tue 08:30 - 16:30; Wed 08:30 - 16:30; Thu 08:30 - 16:30; Fri 08:30 - 16:30; Please note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time.,347 Eagle Street,,,,Masset,BC,V0T 1M0,54.033859,-132.17507,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17642103&SiteResourceAgencyNum=17642097
LN-9300,Walk In Medical Clinics,17658090,Hartley Bay Band Council,17658094,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis to the community of Hartley Bay. Services include maternal / infant care, reproductive health, preventative care, and general exams, depending on what nurses are available. Please call location for more information.",17658095,17658092,2508412556,,,N,,"Mon - Fri, 08:30 - noon; 13:00 - 16:30. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",718 Wah Modm Boulevard,,,,Hartley Bay,BC,V0V 1A0,53.423977,-129.253507,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658094&SiteResourceAgencyNum=17658092
LN-9300,Walk In Medical Clinics,17656101,Iskut First Nation,17656111,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Services include vaccinations, pre/postnatal care, birth control, pregnancy testing and general exams.",17656112,17656103,2502343511,,,N,,"Doctor is available on Wed 15:30 p.m. - 16:30 p.m.; on-site nurse available Mon - Fri, 09:30 - noon; 13:00 - 16:00 for vaccinations, pre/postnatal care, birth control, pregnancy tests, and general exams.",37 Highway,,,,Iskut,BC,V0J 1K0,57.833333,-129.983333,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656111&SiteResourceAgencyNum=17656103
LN-9300,Walk In Medical Clinics,17657730,Kitkatla Band Council,17657736,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis to the community of Kitkatla. Clinic hours vary depending on nurse availability.,17657737,17657732,2508482254,www.gitxaalanation.com,contact@gitxaalanation.com,N,,"Mon - Fri 08:30 - noon; 13:00 - 16:30.  Nurses: Mon - Fri, 08:30 - 17:00. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",120 View Street,,,,Kitkatla,BC,V0V 1C0,53.794162,-130.432456,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657736&SiteResourceAgencyNum=17657732
LN-9300,Walk In Medical Clinics,17655990,Masset Medical Clinic,17655991,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17655993,17655992,2506264727,,hello@northernhealth.ca,N,,Mon 09:30 - 11:30; Tue 09:30 - 11:30; Wed 13:30 - 15:30; Thu 09:30 - 11:30; Fri 09:30 - 11:30; Hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,2520 Harrison Avenue,,,,Masset,BC,V0T 1M0,54.012317,-132.151708,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655991&SiteResourceAgencyNum=17655992
LN-9300,Walk In Medical Clinics,17655855,Moricetown Band,17655879,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Services include Influenza, HIV and Hepatitis testing, general health examinations, and referrals. Vaccinations are also available by appointment.",17655880,17655857,2508479328,www.moricetown.ca,info@moricetown.ca,N,,"Mon - Fri, 08:30  -  16:30. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",204 Beaver Road,,,,Smithers,BC,V0J 2N1,55.040862,-127.336847,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655879&SiteResourceAgencyNum=17655857
LN-9300,Walk In Medical Clinics,17657767,Nak'azdli Health Centre,17657781,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17657782,17657769,2509967400,www.nakazdli.wordpress.com/departments/health/,healthclerk@nakazdli.ca,N,,Mon 08:00 - 16:00; Tue 08:00 - 16:00; Wed 08:00 - 16:00; Thu 08:00 - 16:00; Fri 08:00 - 16:00; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,100 Kwah Road W,,,,Fort St James,BC,V0J 1P0,54.438881,-124.254818,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657781&SiteResourceAgencyNum=17657769
LN-9300,Walk In Medical Clinics,17658452,Nazko First Nation,17658458,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Services include vaccinations, including influenza, pre/post natal care, general health examinations, and referrals.",17658459,17658454,2502490275,,reception@nazkoband.ca,N,,Tue 08:30 - 16:30; Wed 08:30 - 16:30; Thu 08:30 - 16:30; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,RR# 5,,,,Quesnel (Nazko Village),BC,V2J 3H9,52.941811,-123.580914,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658458&SiteResourceAgencyNum=17658454
LN-9300,Walk In Medical Clinics,17658100,Park Royal Medical Clinic,17658101,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Evening clinic hours offered seven days a week.,17658103,17658102,6049259576,,,Y,,"Mon 08:30 - 21:00; Tue 08:30 - 21:00; Wed 08:30 - 21:00; Thu 08:30 - 21:00; Fri 08:30 - 21:00; Sat 09:00 - 21:00; Sun 09:00 - 21:00; Hours may vary, please call to confirm.",560 Park Royal N,,,,West Vancouver,BC,V7T 2W4,49.327653,-123.137619,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17658101&SiteResourceAgencyNum=17658102
LN-9300,Walk In Medical Clinics,17636804,Tahltan Health and Social Services Authority,17636816,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17636817,17636808,2507715577,,,N,English,"Mon - Fri, 8:30 a.m. - 3:30 p.m. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",,,,,Dease Lake,BC,V0C 1L0,58.43741,-129.999378,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17636816&SiteResourceAgencyNum=17636808
LN-9300,Walk In Medical Clinics,17655356,Medical Arts Centre,17655357,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Evening hours offered Monday - Friday. Saturday and Sunday hours also available.,17655359,17655358,2507533431,medicalartscentre.com/page/walkinclinic,medicalartscentre@shaw.ca,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 10:30 - 17:00; Sun 10:30 - 17:00; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,650 Terminal Avenue,,,,Nanaimo,BC,V9R 5E2,49.163972,-123.934996,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17655357&SiteResourceAgencyNum=17655358
LN-9300,Walk In Medical Clinics,17642038,Lax Kw'alaams Band,17642054,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. After hours emergency care also available.,17642055,17642040,2506253331,,,N,,"Mon - Fri, 08:30 - noon; 13:00 -  16:00; After hours emergency care also available. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",1602 Legaic Street,,,,Lax Kw'alaams,BC,V0V 1H0,54.548708,-130.438013,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17642054&SiteResourceAgencyNum=17642040
LN-9300,Walk In Medical Clinics,17642109,Saik'uz First Nation,17642113,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17642114,17642111,2505679773,www.saikuz.com/membersdepartments/health.html,healthsec@saikuz.com,N,,"Wed - Fri, 08:30 -noon; 12:30 - 16:00. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",135 Joseph Street,,,,Stoney Creek,BC,V0J 3A1,54.029957,-124.009552,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17642113&SiteResourceAgencyNum=17642111
LN-9300,Walk In Medical Clinics,17643696,Southside Health and Wellness Centre Society,17643726,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Booked appointments are also available.,17643727,17643698,2505623591,www.southsidewellness.ca/services.php,info@southsidewellness.ca,Y,,Mon 08:30 - 16:30; Tue 08:30 - 16:30; Wed 08:30 - 16:30; Thu 08:30 - 16:30; Fri 08:30 - 16:30; Closed from 12:00 - 13:00. Closed statutory holidays. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to closing time.,27920 Wellness Way,,,,Burns Lake,BC,V0J 1E2,54.229167,-125.7625,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17643726&SiteResourceAgencyNum=17643698
LN-9300,Walk In Medical Clinics,17656340,Tillicum Medical Clinic,17656341,Walk-In Clinic,"Provides non-emergency health care services on a walk-in basis. Evening hours offered seven days a week. Saturday, Sunday and statutory holiday hours also available.",17656343,17656342,2503818112,tillicummedicalclinic.ca,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 21:00; Sun 09:00 - 21:00; Closed Christmas Day and New Years Day. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.,3170 Tillicum Road,,,,Victoria,BC,V9A 7C5,48.453374,-123.39404,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656341&SiteResourceAgencyNum=17656342
LN-9300,Walk In Medical Clinics,17643198,Tl'azt'en Nation,17643202,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis.,17643203,17643200,2506483350,www.tlazten.bc.ca,tlazten@tlazten.bc.ca,N,,"Mon - Thu, 08:00 - 16:00; Bi-weekly Fri, 08:00 -  15:30. Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",4676 Tl'azt'en Main Road,,,,Fort St James,BC,V0J 1P0,54.444841,-124.254341,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17643202&SiteResourceAgencyNum=17643200
LN-9300,Walk In Medical Clinics,17662056,Chand Medical Clinic Inc.,17662057,Walk-In Clinic,Provides non-emergency health care services on a walk-in basis. Includes a family practice.,28301297,28301294,7785902825,www.chandmedical.com,chandmedical@hotmail.com,N,,Please call to learn walk-in clinic hours.,105-8737 120 Street,,,,Delta,BC,V4C 6R4,49.161486,-122.890942,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17662057&SiteResourceAgencyNum=28301294
